proxyWallet,side,asset,conditionId,size,price,timestamp,title,slug,icon,eventSlug,outcome,outcomeIndex,name,pseudonym,bio,profileImage,profileImageOptimized,transactionHash,input_user,user_key,wallet,profile_name,profile_pseudonym,trade_record_key
0x52ecea7b3159f09db589e4f4ee64872fd0bba6f3,BUY,84368616654170309230634283071327235226910771312085446820909778029738231371675,0xb16c6717cefbfdbbe17bdb8687e5b1fa5f4d1951c1beeeb8bdffd7126df95954,543,0.999,1777114052,LoL: Team WE vs JD Gaming (BO3) - LPL Group Ascend,lol-we-jdg-2026-04-25,https://polymarket-upload.s3.us-east-2.amazonaws.com/league-of-legends-61a4f083a6.png,lol-we-jdg-2026-04-25,JD Gaming,1,fkgggg2mouzfuria,Misty-Request,,,,0x086bb54f4aa31d8c9c0082962e2a75d70d4daff2285ace12bb8ab052c8129131,0x52ecea7b3159f09db589e4f4ee64872fd0bba6f3,0x52ecea7b3159f09db589e4f4ee64872fd0bba6f3,0x52ecea7b3159f09db589e4f4ee64872fd0bba6f3,0x52ecea7b3159f09db589e4f4ee64872fd0bba6f3,,0x086bb54f4aa31d8c9c0082962e2a75d70d4daff2285ace12bb8ab052c8129131
