event_id,condition_id,question,slug,event_slug,jump_time,p_before,p_after,delta_p,jump_size_logit,vol_sigma,volume_during_jump,volume_before_jump,price_window_seconds,participants
0x2d55f622bc12e23dc1f1bb4db8360c28c92155f9376bf73953c0756ee1387b2f:1777377607,0x2d55f622bc12e23dc1f1bb4db8360c28c92155f9376bf73953c0756ee1387b2f,Will Trump dance today?,will-trump-dance-today-997,,1777377607,0.9995,0.4985,-0.5010000000000001,-7.6064023525006075,1.517631881095869,0.0,0.0,1800,580
0xbe09c7643cd69c981c03eb21b7c0e92062d8759c86d0458d5bf59de9d7111ca0:1777377610,0xbe09c7643cd69c981c03eb21b7c0e92062d8759c86d0458d5bf59de9d7111ca0,LoL: Frites Esports Club vs The Bandits (BO3) - Road Of Legends Regular Season,lol-fec-ban2-2026-04-28,,1777377610,0.885,0.5,-0.385,-2.0406555166446796,0.6706068849315242,0.0,0.0,1800,93
0x2d55f622bc12e23dc1f1bb4db8360c28c92155f9376bf73953c0756ee1387b2f:1777381205,0x2d55f622bc12e23dc1f1bb4db8360c28c92155f9376bf73953c0756ee1387b2f,Will Trump dance today?,will-trump-dance-today-997,,1777381205,0.4985,0.9995,0.5010000000000001,7.6064023525006075,1.517631881095869,824919.15368,10570.74,1800,589
0xde41745762fd150d1576a21c19be96f7b1bc9f95e6b2c464c655ad248ef0ac3d:1777381205,0xde41745762fd150d1576a21c19be96f7b1bc9f95e6b2c464c655ad248ef0ac3d,"Will the DHS shutdown end between April 29-30, 2026?",will-the-dhs-shutdown-end-between-april-29-30-2026-142,,1777381205,0.0655,0.5275,0.46199999999999997,2.7680726026708355,0.30392552942855816,0.0,0.0,1800,85
0x4cb07bc00c9f38cfb2ee6f908eb56f311004ef2cac9b94540091057d21a4b89c:1777381206,0x4cb07bc00c9f38cfb2ee6f908eb56f311004ef2cac9b94540091057d21a4b89c,Valorant: Natus Vincere vs Karmine Corp (BO3) - VCT EMEA Group Alpha,val-navi1-kc3-2026-04-30,,1777381206,0.57,0.68,0.1100000000000001,0.4719206502353928,0.1255643499172327,0.0,0.0,1800,4
0xbe09c7643cd69c981c03eb21b7c0e92062d8759c86d0458d5bf59de9d7111ca0:1777381206,0xbe09c7643cd69c981c03eb21b7c0e92062d8759c86d0458d5bf59de9d7111ca0,LoL: Frites Esports Club vs The Bandits (BO3) - Road Of Legends Regular Season,lol-fec-ban2-2026-04-28,,1777381206,0.5,0.885,0.385,2.0406555166446796,0.6706068849315242,27.019999999999996,0.0,1800,95
0xde41745762fd150d1576a21c19be96f7b1bc9f95e6b2c464c655ad248ef0ac3d:1777384806,0xde41745762fd150d1576a21c19be96f7b1bc9f95e6b2c464c655ad248ef0ac3d,"Will the DHS shutdown end between April 29-30, 2026?",will-the-dhs-shutdown-end-between-april-29-30-2026-142,,1777384806,0.5275,0.0635,-0.46399999999999997,-2.8012207344019213,0.30392552942855816,0.0,0.0,1800,85
0xdb265869b8fc2236fa9fae4b847883e60dbcb478231b76c618d27b85ea47d569:1777402806,0xdb265869b8fc2236fa9fae4b847883e60dbcb478231b76c618d27b85ea47d569,LoL: FlyQuest vs Team Liquid - Game 1 Winner,lol-fly-tl2-2026-04-28-game1,,1777402806,0.505,0.995,0.49,5.273304158017822,0.548158243626005,208454.75355800026,91419.98031000022,1800,317
0x87376604b66cfdf241c47232bd44f6dd3a8f9c05497cfa211c131a53ef8dfa27:1777431606,0x87376604b66cfdf241c47232bd44f6dd3a8f9c05497cfa211c131a53ef8dfa27,Bruins vs. Sabres,nhl-bos-buf-2026-04-28,,1777431606,0.455,0.9995,0.5445,7.7808907102128035,0.6868710674236387,406876.2788719989,111899.98651400073,1800,365
0x23a933fde445463190ac9d36a7b90c65f30ee5c3ce2eeac329f07bbafb221003:1777431609,0x23a933fde445463190ac9d36a7b90c65f30ee5c3ce2eeac329f07bbafb221003,Wild vs. Stars,nhl-min-dal-2026-04-28,,1777431609,0.705,0.9995,0.2945000000000001,6.729179888028061,0.5917413934106988,992021.2203359792,0.0,1800,1671
0xdb36e8d2022c34a05526f6a42e6352deb4bd026a522abfaa9b5f762d5941c2bb:1777464004,0xdb36e8d2022c34a05526f6a42e6352deb4bd026a522abfaa9b5f762d5941c2bb,LoL: KT Rolster vs Hanwha Life Esports (BO3) - LCK Rounds 1-2,lol-kt-hle1-2026-04-29,,1777464004,0.205,0.0005,-0.2045,-6.245070198984476,0.7196426433945861,420720.6132159997,161597.57287200002,1800,564
0x1ff3e2efd91c86cb3dc6724028029ac244d6b92b4f0b9d9b7c405cc4e0958760:1777478405,0x1ff3e2efd91c86cb3dc6724028029ac244d6b92b4f0b9d9b7c405cc4e0958760,Counter-Strike: Vitality vs FUT Esports - Map 1 Winner,cs2-vit-fut-2026-04-29-game1,,1777478405,0.805,0.9995,0.1945,6.182559615645693,0.3794476025415625,314765.7383679998,207724.21968599988,1800,359
0x9aa4879aa1ce08bd400181ff6e10053cdc865abfe831a924a81839b23b22026b:1777485604,0x9aa4879aa1ce08bd400181ff6e10053cdc865abfe831a924a81839b23b22026b,Counter-Strike: Vitality vs FUT Esports (BO3) - BLAST Rivals Group A,cs2-vit-fut-2026-04-29,,1777485604,0.8085,0.9995,0.19100000000000006,6.160109464104049,0.35212747034191827,330137.38397200085,0.0,1800,289
0xadead580ed2e2961c9a7a3cb9db78daf96faf94bdc00a82ec217cfd6bf341bf0:1777485608,0xadead580ed2e2961c9a7a3cb9db78daf96faf94bdc00a82ec217cfd6bf341bf0,"Will the DHS shutdown end after April 30, 2026?",will-the-dhs-shutdown-end-after-april-30-2026-195,,1777485608,0.931,0.817,-0.1140000000000001,-1.1059998306612269,0.1649197090207348,1384.705716,478.86828199999985,1800,200
0xde41745762fd150d1576a21c19be96f7b1bc9f95e6b2c464c655ad248ef0ac3d:1777489205,0xde41745762fd150d1576a21c19be96f7b1bc9f95e6b2c464c655ad248ef0ac3d,"Will the DHS shutdown end between April 29-30, 2026?",will-the-dhs-shutdown-end-between-april-29-30-2026-142,,1777489205,0.1505,0.365,0.2145,1.1769572116128564,0.30392552942855816,12620.718742000001,76.55520000000004,1800,149
0xadead580ed2e2961c9a7a3cb9db78daf96faf94bdc00a82ec217cfd6bf341bf0:1777489206,0xadead580ed2e2961c9a7a3cb9db78daf96faf94bdc00a82ec217cfd6bf341bf0,"Will the DHS shutdown end after April 30, 2026?",will-the-dhs-shutdown-end-after-april-30-2026-195,,1777489206,0.817,0.5975,-0.21949999999999992,-1.1010937550715336,0.1649197090207348,25724.673743999985,13053.20436,1800,212
0x1b2ed75f75bebfa128fdd02a7e7165dd8c8bf71fda9be1dcf80fd16dbff67029:1777496421,0x1b2ed75f75bebfa128fdd02a7e7165dd8c8bf71fda9be1dcf80fd16dbff67029,Counter-Strike: Natus Vincere vs FaZe (BO3) - BLAST Rivals Group B,cs2-navi-faze-2026-04-29,,1777496421,0.815,0.935,0.1200000000000001,1.1833269712305134,0.33344439745029975,43084.664916000045,9920.030592000008,1800,141
0x5343e1d6d98bf5b495b9dcac461017ca04d6587c3cc83f88d264eb3585294d5b:1777500006,0x5343e1d6d98bf5b495b9dcac461017ca04d6587c3cc83f88d264eb3585294d5b,Counter-Strike: Natus Vincere vs FaZe - Map 2 Winner,cs2-navi-faze-2026-04-29-game2,,1777500006,0.795,0.535,-0.26,-1.2151027942072736,0.38861724263470176,84548.76416599986,0.0,1800,119
0xadead580ed2e2961c9a7a3cb9db78daf96faf94bdc00a82ec217cfd6bf341bf0:1777500006,0xadead580ed2e2961c9a7a3cb9db78daf96faf94bdc00a82ec217cfd6bf341bf0,"Will the DHS shutdown end after April 30, 2026?",will-the-dhs-shutdown-end-after-april-30-2026-195,,1777500006,0.657,0.5215,-0.13550000000000006,-0.5639005077708525,0.1649197090207348,981.7067160000006,174.01839999999999,1800,226
0xadead580ed2e2961c9a7a3cb9db78daf96faf94bdc00a82ec217cfd6bf341bf0:1777503605,0xadead580ed2e2961c9a7a3cb9db78daf96faf94bdc00a82ec217cfd6bf341bf0,"Will the DHS shutdown end after April 30, 2026?",will-the-dhs-shutdown-end-after-april-30-2026-195,,1777503605,0.5215,0.646,0.12450000000000006,0.5154495271010093,0.1649197090207348,2543.990081999999,699.9545119999995,1800,231
0xb738a48e6a334ce5b32d45775d00c5b9804dd2c14cf97d6e0c1708ead55a4d82:1777507213,0xb738a48e6a334ce5b32d45775d00c5b9804dd2c14cf97d6e0c1708ead55a4d82,Counter-Strike: FURIA vs GamerLegion - Map 2 Winner,cs2-furia-gl1-2026-04-29-game2,,1777507213,0.775,0.215,-0.56,-2.531808316803673,0.35057320144449555,87434.7238440002,0.0,1800,211
0x9078dd2ae4df0c4d56015169ed5f6d5e03cb9c83154ae9231fe6ecf30a54a0d5:1777510821,0x9078dd2ae4df0c4d56015169ed5f6d5e03cb9c83154ae9231fe6ecf30a54a0d5,Counter-Strike: FURIA vs GamerLegion (BO3) - BLAST Rivals Group B,cs2-furia-gl1-2026-04-29,,1777510821,0.74,0.44,-0.3,-1.2871306119995758,0.3844311971736745,17840.46075799999,0.0,1800,78
0xb75c07f4252992808d7ca7d9828169c524b0fef44bf5adf78c327ef88469c986:1777521607,0xb75c07f4252992808d7ca7d9828169c524b0fef44bf5adf78c327ef88469c986,"US x Iran diplomatic meeting by May 5, 2026?",us-x-iran-diplomatic-meeting-by-may-5-2026,,1777521607,0.065,0.17,0.10500000000000001,1.0805319956526684,0.24013082122560273,146189.52769400002,9116.40284,1800,425
0x29c64bffbe80724944b355dab89b0b106715fece2ccb8be6c81402e4e008999c:1777525204,0x29c64bffbe80724944b355dab89b0b106715fece2ccb8be6c81402e4e008999c,Rockets vs. Lakers,nba-hou-lal-2026-04-29,,1777525204,0.765,0.9995,0.23450000000000004,6.420112014818133,0.5168073257857548,1938426.9882420003,0.0,1800,577
0x8948ae714b937a0d1ff9cb8c72da568f99371c67fba481d06e174cb032867ac8:1777532412,0x8948ae714b937a0d1ff9cb8c72da568f99371c67fba481d06e174cb032867ac8,LoL: Nongshim Esports Academy vs HANJIN BRION Challengers (BO3) - LCK Challengers League Rounds 1-2,lol-nsea-bro1-2026-04-30,,1777532412,0.575,0.0005,-0.5745,-7.902683206373333,0.7558377678060079,16730.467814000018,5705.3730719999985,1800,203
0xf34e31b3a9c4bf774a8f125040aca121918eefddb014d7c62128d777ad41113a:1777539606,0xf34e31b3a9c4bf774a8f125040aca121918eefddb014d7c62128d777ad41113a,LoL: Gen.G vs Kiwoom DRX - Game 1 Winner,lol-gen-drx-2026-04-30-game1,,1777539606,0.675,0.9995,0.3245,6.869514825957717,0.7620502754209036,374366.0633599999,248814.36076400004,1800,324
0xe1ab44e2b7b0567ee62f709456f2602f3e1290f8648bbb405af232d7528cc2fd:1777550404,0xe1ab44e2b7b0567ee62f709456f2602f3e1290f8648bbb405af232d7528cc2fd,LoL: BNK FEARX vs Dplus KIA - Game 1 Winner,lol-fox1-dk-2026-04-30-game1,,1777550404,0.235,0.0005,-0.2345,-6.420112014818023,0.6464524625508715,599481.1558599999,0.0,1800,389
0x9f1421d5050c902141ec1020ab6efcfc3c26668762a9d7507ae40fc17fbd088a:1777554006,0x9f1421d5050c902141ec1020ab6efcfc3c26668762a9d7507ae40fc17fbd088a,LoL: ThunderTalk Gaming vs LGD Gaming (BO3) - LPL Group Nirvana,lol-tt-lgd-2026-04-30,,1777554006,0.005,0.195,0.19,3.875462105869676,0.6814579161684207,699108.6536840054,459980.2534360004,1800,953
0x9f1421d5050c902141ec1020ab6efcfc3c26668762a9d7507ae40fc17fbd088a:1777557607,0x9f1421d5050c902141ec1020ab6efcfc3c26668762a9d7507ae40fc17fbd088a,LoL: ThunderTalk Gaming vs LGD Gaming (BO3) - LPL Group Nirvana,lol-tt-lgd-2026-04-30,,1777557607,0.195,0.0005,-0.1945,-6.182559615645584,0.6814579161684207,18690.50667999999,4802.967519999998,1800,976
0xbc32282afb28052f3a7a16cd9514c3a64cc133b04f8c00ac78ec7bda0f130a5d:1777561206,0xbc32282afb28052f3a7a16cd9514c3a64cc133b04f8c00ac78ec7bda0f130a5d,LoL: Ultra Prime vs EDward Gaming (BO3) - LPL Group Nirvana,lol-up-edg-2026-04-30,,1777561206,0.365,0.0005,-0.3645,-7.0466746891901995,0.5288428440321931,290438.5289609998,75065.91317200009,1800,621
