conditionId,question,slug,eventSlug,closed,active,closedTime,endDate,winner,winningOutcomeIndex,outcomes,outcomePrices,clobTokenIds,liquidityNum,volumeNum,volume24hr,umaResolutionStatus
0xc85fe2698d8434f9ebd0fa82d75fe2da36edfc81a354b85fef1582d889e5655f,"Will Bitcoin reach $130,000 by March 31?",will-bitcoin-reach-130000-by-march-31,,True,True,2025-04-01 07:51:44+00,2025-03-31T12:00:00Z,,,"[""Yes"", ""No""]","[""0"", ""1""]","[""95600504399648984416008075607799218966532421337441985272539409930065636403189"", ""14938886256637581107933083816902013057807470416245118488165031526056665449231""]",,3368945.251766,,resolved
