proxyWallet,side,asset,conditionId,size,price,timestamp,title,slug,icon,eventSlug,outcome,outcomeIndex,name,pseudonym,bio,profileImage,profileImageOptimized,transactionHash,input_user,user_key,wallet,profile_name,profile_pseudonym,trade_record_key
0xfc25f141ed27bb1787338d2c4e7f51e3a15e1f7f,BUY,30871496582616470358305053517154107003153513381880041071138510749108850897329,0xadcbe8121109eb4ac9fe04acba649e9a74fcd66a6e5c688c39115f2effe76659,38.43,0.999,1777508046,Magic vs. Pistons: 1H O/U 108.5,nba-orl-det-2026-04-29-1h-total-108pt5,https://polymarket-upload.s3.us-east-2.amazonaws.com/super+cool+basketball+in+red+and+blue+wow.png,nba-orl-det-2026-04-29,Over,0,.Sisyphus,Decent-Armrest,,,,0x195a32b57350ec5f026c3f841132cb3cc5e72fccf6db6b7f265fe5f77e35f16a,0xfc25f141ed27bb1787338d2c4e7f51e3a15e1f7f,0xfc25f141ed27bb1787338d2c4e7f51e3a15e1f7f,0xfc25f141ed27bb1787338d2c4e7f51e3a15e1f7f,0xfc25f141ed27bb1787338d2c4e7f51e3a15e1f7f,,0x195a32b57350ec5f026c3f841132cb3cc5e72fccf6db6b7f265fe5f77e35f16a
