proxyWallet,side,asset,conditionId,size,price,timestamp,title,slug,icon,eventSlug,outcome,outcomeIndex,name,pseudonym,bio,profileImage,profileImageOptimized,transactionHash,input_user,user_key,wallet,profile_name,profile_pseudonym,trade_record_key
0xfc25f141ed27bb1787338d2c4e7f51e3a15e1f7f,BUY,12498542704169040387481887467057065404442451093120403046266391088858581414583,0xa72b41fbf4e1d3b1c3e02e7474cc453527c97ddb6e71073254c427112e492f7b,50,0.999,1777503226,Boston Red Sox vs. Toronto Blue Jays,mlb-bos-tor-2026-04-29,https://polymarket-upload.s3.us-east-2.amazonaws.com/Repetitive-markets/MLB.jpg,mlb-bos-tor-2026-04-29,Toronto Blue Jays,1,.Sisyphus,Decent-Armrest,,,,0x4cf070bf0969b3105b34b61efeb065466592bd8fbb062693d4bcbc520142a842,0xfc25f141ed27bb1787338d2c4e7f51e3a15e1f7f,0xfc25f141ed27bb1787338d2c4e7f51e3a15e1f7f,0xfc25f141ed27bb1787338d2c4e7f51e3a15e1f7f,0xfc25f141ed27bb1787338d2c4e7f51e3a15e1f7f,,0x4cf070bf0969b3105b34b61efeb065466592bd8fbb062693d4bcbc520142a842
