proxyWallet,side,asset,conditionId,size,price,timestamp,title,slug,icon,eventSlug,outcome,outcomeIndex,name,pseudonym,bio,profileImage,profileImageOptimized,transactionHash,input_user,user_key,wallet,profile_name,profile_pseudonym,trade_record_key
0xe1d6b51521bd4365769199f392f9818661bd907c,BUY,44026496237366133484692218438341816574466562991223596573337671207122257489804,0xa7c73c297a12f5ab584e23b7493e30d9b87026f6caef574aadc2f0155f41c6c3,5,0.22,1777556442,"Bitcoin Up or Down - April 30, 9AM ET",bitcoin-up-or-down-april-30-2026-9am-et,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,bitcoin-up-or-down-april-30-2026-9am-et,Down,1,0xe1D6b51521Bd4365769199f392F9818661BD907,Idolized-Scallops,,,,0xdfd098bb1173965c3a25691254cfe43f88e30e9b59ba8df1a9ea4a4414c952b1,0xe1d6b51521bd4365769199f392f9818661bd907c,0xe1d6b51521bd4365769199f392f9818661bd907c,0xe1d6b51521bd4365769199f392f9818661bd907c,0xe1d6b51521bd4365769199f392f9818661bd907c,,0xdfd098bb1173965c3a25691254cfe43f88e30e9b59ba8df1a9ea4a4414c952b1
