proxyWallet,side,asset,conditionId,size,price,timestamp,title,slug,icon,eventSlug,outcome,outcomeIndex,name,pseudonym,bio,profileImage,profileImageOptimized,transactionHash,input_user,user_key,wallet,profile_name,profile_pseudonym,trade_record_key
0x8d0930676d559cc8fb7d8af0c555791c1820143f,SELL,60274211059504516243653729515296804022246827904354728452886683941088761501404,0x9b7eda14731b06faedbe98e53398c1529d72990f5251c21cf4806cd6bca139b5,7.94,0.95,1777167064,Will the highest temperature in Chengdu be 26°C or higher on April 26?,highest-temperature-in-chengdu-on-april-26-2026-26corhigher,https://polymarket-upload.s3.us-east-2.amazonaws.com/chengdu-eab4d03cdb.jpg,highest-temperature-in-chengdu-on-april-26-2026,Yes,0,vip68,Lovely-Interconnection,,,,0xa1fc94859f64b800bcc8813e1df6756799bf4771297025743f7294e0c360c367,0x8d0930676d559cc8fb7d8af0c555791c1820143f,0x8d0930676d559cc8fb7d8af0c555791c1820143f,0x8d0930676d559cc8fb7d8af0c555791c1820143f,0x8d0930676d559cc8fb7d8af0c555791c1820143f,,0xa1fc94859f64b800bcc8813e1df6756799bf4771297025743f7294e0c360c367
