proxyWallet,side,asset,conditionId,size,price,timestamp,title,slug,icon,eventSlug,outcome,outcomeIndex,name,pseudonym,bio,profileImage,profileImageOptimized,transactionHash,input_user,user_key,wallet,profile_name,profile_pseudonym,trade_record_key
0x8d0930676d559cc8fb7d8af0c555791c1820143f,BUY,13247629251201932284199875443180759084810629013853880167633731656269250269212,0x8f83b84f643766300e6e09a44bf144852500ae9837fecc8faeabe8bb9d2e8dec,3541.6678899999997,0.9989716532320679,1777301762,Will the highest temperature in Shanghai be 18°C on April 28?,highest-temperature-in-shanghai-on-april-28-2026-18c,https://polymarket-upload.s3.us-east-2.amazonaws.com/shanghai-98a00e357b.png,highest-temperature-in-shanghai-on-april-28-2026,No,1,vip68,Lovely-Interconnection,,,,0x5c1f4b8e04ac8e797ce28f71153d9127eebcedf60b0fb88cc1f9a53fd0a0dddf,0x8d0930676d559cc8fb7d8af0c555791c1820143f,0x8d0930676d559cc8fb7d8af0c555791c1820143f,0x8d0930676d559cc8fb7d8af0c555791c1820143f,0x8d0930676d559cc8fb7d8af0c555791c1820143f,,0x5c1f4b8e04ac8e797ce28f71153d9127eebcedf60b0fb88cc1f9a53fd0a0dddf
