conditionId,question,slug,eventSlug,closed,active,closedTime,endDate,winner,winningOutcomeIndex,outcomes,outcomePrices,clobTokenIds,liquidityNum,volumeNum,volume24hr,umaResolutionStatus
0x9982003299d4b350ffe2c4ea5c942e861516dd48cb684c64f9bf15fffdba17f1,"Ethereum Up or Down - April 30, 12:00PM-4:00PM ET",eth-updown-4h-1777564800,,False,True,,2026-04-30T20:00:00Z,,,"[""Up"", ""Down""]","[""0.26"", ""0.74""]","[""37984591861492256170647992194178210727129165603859895899850910076553027078194"", ""115307378497088070990184925950807426685155922717072446182262235025086154987107""]",3720.2474,466.5826049999999,466.582605,
