conditionId,question,slug,eventSlug,closed,active,closedTime,endDate,winner,winningOutcomeIndex,outcomes,outcomePrices,clobTokenIds,liquidityNum,volumeNum,volume24hr,umaResolutionStatus
0x4c92bff839bcc510ba7777a9a1d3287ed9a43c093d96673fb403d6db6d59f423,"Bitcoin Up or Down - April 30, 9:25AM-9:30AM ET",btc-updown-5m-1777555500,,True,True,2026-04-30 13:32:32+00,2026-04-30T13:30:00Z,,,"[""Up"", ""Down""]","[""0"", ""1""]","[""100854997488446871354962451998776679268846108227183475091786500551391761522550"", ""114527782978831754227544148028888467487855129598737116819468391780389065499866""]",,140254.81885899993,140254.81885899993,resolved
