conditionId,question,slug,eventSlug,closed,active,closedTime,endDate,winner,winningOutcomeIndex,outcomes,outcomePrices,clobTokenIds,liquidityNum,volumeNum,volume24hr,umaResolutionStatus
0xc3fa1b13105c861aca4ed73eaec7f188b9338e8339a667c00dec1fcd7ec672d8,Games Total: O/U 2.5,lol-tt-lgd-2026-04-30-total-games-2pt5,,True,True,2026-04-30 14:59:02+00,2026-04-30T15:00:00Z,,,"[""Over"", ""Under""]","[""1"", ""0""]","[""82079767041529752121530648411022094062047213333556886857045543163918495286591"", ""76528640409583416812246468860746754354160183587528026577437399268756194950511""]",,13361.215100000001,13213.764121999999,resolved
