conditionId,question,slug,eventSlug,closed,active,closedTime,endDate,winner,winningOutcomeIndex,outcomes,outcomePrices,clobTokenIds,liquidityNum,volumeNum,volume24hr,umaResolutionStatus
0x39104f7f48f4f379de4162f0cf64c24bf1ccb1f786fd7fafb3fbfb879fffedcc,Will WTI Crude Oil (WTI) hit (HIGH) $150 in April?,will-wti-crude-oil-wti-hit-high-150-in-april,,False,True,,2026-04-30T00:00:00Z,,,"[""Yes"", ""No""]","[""0.0005"", ""0.9995""]","[""80793017828921029287931257105703818238993153969741983091003252488259065804950"", ""15238851204456215333787742068673365519018761532915041731481308270942607427093""]",108686.14316,4294003.592206005,78117.08473200002,
