conditionId,question,slug,eventSlug,closed,active,closedTime,endDate,winner,winningOutcomeIndex,outcomes,outcomePrices,clobTokenIds,liquidityNum,volumeNum,volume24hr,umaResolutionStatus
0x5c2e6aef8af5931e9bfa3750364626d754531d2fada2885d45c356b175962a25,Iran x Israel/US conflict ends by April 15?,iran-x-israelus-conflict-ends-by-april-15-618-586-982,,True,True,2026-04-25 00:30:06+00,2026-04-15T00:00:00Z,,,"[""Yes"", ""No""]","[""1"", ""0""]","[""91851388830923641218615793149765322805282194001900444983744404881757241655792"", ""42541597022580268380579424081239402820400625604765321493406160729090848893639""]",,17450416.216830038,,resolved
