conditionId,question,slug,eventSlug,closed,active,closedTime,endDate,winner,winningOutcomeIndex,outcomes,outcomePrices,clobTokenIds,liquidityNum,volumeNum,volume24hr,umaResolutionStatus
0x075317c96eb08908e0174b4b1adf90d8861cb294e2ff01be8259991fc194a002,Will Oklahoma City Thunder advance to the Conference Semifinals in the 2026 NBA Playoffs?,will-oklahoma-city-thunder-advance-to-the-conference-semifinals-in-the-2026-nba-playoffs,,True,True,2026-04-28 06:19:48+00,2026-05-03T00:00:00Z,,,"[""Yes"", ""No""]","[""1"", ""0""]","[""47469074621125482496550538089574260166724704865205634127537662747542104297245"", ""93464453360541848380898015660801026802254094063316209612195697259558602129427""]",,495025.75233000005,,resolved
