conditionId,question,slug,eventSlug,closed,active,closedTime,endDate,winner,winningOutcomeIndex,outcomes,outcomePrices,clobTokenIds,liquidityNum,volumeNum,volume24hr,umaResolutionStatus
0x6e875e85759b43cbe88c66b89d56e5950af4b8d31cb37e3336606385f916919b,"Bitcoin Up or Down - April 25, 2:00PM-2:15PM ET",btc-updown-15m-1777140000,,True,True,2026-04-25 18:15:54+00,2026-04-25T18:15:00Z,,,"[""Up"", ""Down""]","[""1"", ""0""]","[""86072305556999314277263843298832270632649587178785048169864561652836355780642"", ""9402395202009369071394472014613704790810387175522712010038416029070672193942""]",,43096.83911599997,,resolved
