conditionId,question,slug,eventSlug,closed,active,closedTime,endDate,winner,winningOutcomeIndex,outcomes,outcomePrices,clobTokenIds,liquidityNum,volumeNum,volume24hr,umaResolutionStatus
0xdcad70bd4ab4cd95e9e2227efc06389ecf0a67462c0373c7982038fa20a0d639,Counter-Strike: fnatic vs Project 91 (BO3) - ESL Challenger League Europe Cup #4 Playoffs,cs2-fnc-projec-2026-04-23,,True,True,2026-04-23 18:41:04+00,2026-04-23T19:00:00Z,,,"[""fnatic"", ""Project 91""]","[""1"", ""0""]","[""66220276362585652777280991854322637253762074548403485552097767426514081164003"", ""32689956949221145795085959332043296572550166210213521396575047184129208165532""]",,8666.140878,,resolved
