conditionId,question,slug,eventSlug,closed,active,closedTime,endDate,winner,winningOutcomeIndex,outcomes,outcomePrices,clobTokenIds,liquidityNum,volumeNum,volume24hr,umaResolutionStatus
0xe317e7b4ee8b8260886cfbfc499be7999851ad56e108841a242372830efaaeeb,LoL: T1 vs HANJIN BRION - Game 1 Winner,lol-t1-bro2-2026-04-25-game1,,True,True,2026-04-25 11:25:42+00,2026-04-25T12:00:00Z,,,"[""T1"", ""HANJIN BRION""]","[""1"", ""0""]","[""89886173191945027607196917308216966095964640640125192114805330913621628249580"", ""60926536282410055804795658900481723731981818529099070839427434234264671910993""]",,729912.8456269993,,resolved
