conditionId,question,slug,eventSlug,closed,active,closedTime,endDate,winner,winningOutcomeIndex,outcomes,outcomePrices,clobTokenIds,liquidityNum,volumeNum,volume24hr,umaResolutionStatus
0xa69b3129ad089f39fb04be511bac25ee17200310369dd32a9a1fc961d08ffac4,Will the highest temperature in Chengdu be 27°C on April 25?,highest-temperature-in-chengdu-on-april-25-2026-27c,,True,True,2026-04-25 06:39:34+00,2026-04-25T12:00:00Z,,,"[""Yes"", ""No""]","[""0"", ""1""]","[""54655350964169517628347898295189918574651271308153293330650130660558623282332"", ""69621871711073580443156868036182874147661023544249723005020794113576832925155""]",,4263.411168000001,,resolved
