conditionId,question,slug,eventSlug,closed,active,closedTime,endDate,winner,winningOutcomeIndex,outcomes,outcomePrices,clobTokenIds,liquidityNum,volumeNum,volume24hr,umaResolutionStatus
0xee3333d7037c2c651d560f5eaa554c14ce34abe6865808591e4e4850a46a6093,Atmane vs. Zverev: Match O/U 21.5,atp-atmane-zverev-2026-04-26-match-total-21pt5,,True,True,2026-04-27 23:33:04+00,2026-05-03T08:00:00Z,,,"[""Over"", ""Under""]","[""1"", ""0""]","[""5205378252612259473181838791892751877836488409905989867045902905636886642793"", ""95203700871245610146972336485133561470260483667035390309165661313507642221609""]",,2260.464786,,resolved
