conditionId,question,slug,eventSlug,closed,active,closedTime,endDate,winner,winningOutcomeIndex,outcomes,outcomePrices,clobTokenIds,liquidityNum,volumeNum,volume24hr,umaResolutionStatus
0xd3561848d7a02f42abcae885fc62b05e4244608b541acabfe943fa017b72c552,Valorant: Team Secret vs Paper Rex (BO3) - VCT Pacific Group Alpha,val-ts3-pr1-2026-04-17,,True,True,2026-04-17 15:29:34+00,2026-04-17T16:30:00Z,,,"[""Team Secret"", ""Paper Rex""]","[""0"", ""1""]","[""98342822803106886996627675103636778962891351831369410616781737774958722932046"", ""95668897821764620284007170924276831703422803296068413126612395811252277895042""]",,54000.291909999985,,resolved
