conditionId,question,slug,eventSlug,closed,active,closedTime,endDate,winner,winningOutcomeIndex,outcomes,outcomePrices,clobTokenIds,liquidityNum,volumeNum,volume24hr,umaResolutionStatus
0x091777d8bd9dfe66539f966060bff79a5a4bd6399f401ebb095125c809c78dc4,LoL: Invictus Gaming vs Anyone's Legend (BO3) - LPL Group Ascend,lol-ig1-al-2026-04-28,,True,True,2026-04-28 13:44:34+00,2026-04-28T15:10:00Z,,,"[""Invictus Gaming"", ""Anyone's Legend""]","[""0"", ""1""]","[""82691872407019025920340055226658167585002133218162091991495657583977309631544"", ""17748142641444691306766954552995479335936862904048704210990612488242339070286""]",,529634.233077001,,resolved
