proxyWallet,side,asset,conditionId,size,price,timestamp,title,slug,icon,eventSlug,outcome,outcomeIndex,name,pseudonym,bio,profileImage,profileImageOptimized,transactionHash,input_user,user_key,wallet,profile_name,profile_pseudonym,trade_record_key
0x33ab58e55895f39619815d31dfc92d90d65f9523,BUY,79570265712755018880270035418585666398475168048569576680094799496868446163611,0x6ce17d47610fca3594712fa00ca3837a1267ac920c3b6a47508fb05ba9c0b13f,2.8,0.999,1777288148,Counter-Strike: Walczaki vs Nuclear TigeRES - Map 1 Winner,cs2-wal2-ntr-2026-04-27-game1,https://polymarket-upload.s3.us-east-2.amazonaws.com/counter-strike-image-16c415c538.png,cs2-wal2-ntr-2026-04-27,Walczaki,0,matchamission,Insecure-Catalyst,,,,0xb3722223dc3a306e1042fd99e0d01562c3310b298c58d1027ab033c0612dcc9c,0x33ab58e55895f39619815d31dfc92d90d65f9523,0x33ab58e55895f39619815d31dfc92d90d65f9523,0x33ab58e55895f39619815d31dfc92d90d65f9523,0x33ab58e55895f39619815d31dfc92d90d65f9523,,0xb3722223dc3a306e1042fd99e0d01562c3310b298c58d1027ab033c0612dcc9c
