proxyWallet,side,asset,conditionId,size,price,timestamp,title,slug,icon,eventSlug,outcome,outcomeIndex,name,pseudonym,bio,profileImage,profileImageOptimized,transactionHash,input_user,user_key,wallet,profile_name,profile_pseudonym,trade_record_key
0x33ab58e55895f39619815d31dfc92d90d65f9523,BUY,14357085370922802844481627064705919822820143911879265682795352173920099904748,0x042e1f492d73e58a84c7d636cfbd779c3dc1f61adf981699d2fa6a2b06083726,4662.42,0.999,1777198122,LoL: Fukuoka SoftBank Hawks Gaming vs Deep Cross Gaming - Game 1 Winner,lol-shg-dcg-2026-04-26-game1,https://polymarket-upload.s3.us-east-2.amazonaws.com/league-of-legends-61a4f083a6.png,lol-shg-dcg-2026-04-26,Fukuoka SoftBank Hawks Gaming,0,matchamission,Insecure-Catalyst,,,,0x733b1e96583590dc451b8927518976b177c50860c97c367cf623131462c1c0e3,0x33ab58e55895f39619815d31dfc92d90d65f9523,0x33ab58e55895f39619815d31dfc92d90d65f9523,0x33ab58e55895f39619815d31dfc92d90d65f9523,0x33ab58e55895f39619815d31dfc92d90d65f9523,,0x733b1e96583590dc451b8927518976b177c50860c97c367cf623131462c1c0e3
