proxyWallet,side,asset,conditionId,size,price,timestamp,title,slug,icon,eventSlug,outcome,outcomeIndex,name,pseudonym,bio,profileImage,profileImageOptimized,transactionHash,input_user,user_key,wallet,profile_name,profile_pseudonym,trade_record_key
0x6a72f61820b26b1fe4d956e17b6dc2a1ea3033ee,BUY,8731133293148177864409826615231428084960403471842815661833525940681081453935,0xcc505cfdb85fde6a1382c463fe8016bb0a170a36c3643d3f6b90a095778e390a,83.333332,0.7600000081600001,1777238444,Avalanche vs. Kings,nhl-col-lak-2026-04-26,https://polymarket-upload.s3.us-east-2.amazonaws.com/nhl.png,nhl-col-lak-2026-04-26,Avalanche,0,kch123,Aggravating-Grin,,,,0x134b2db02aff1f0c5dea0b9524ff5b395512e47d55899f94d0cdb734dbd142ba,kch123,kch123,0x6a72f61820b26b1fe4d956e17b6dc2a1ea3033ee,kch123,Aggravating-Grin,0x134b2db02aff1f0c5dea0b9524ff5b395512e47d55899f94d0cdb734dbd142ba
